Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,ville,tmp,wnd_spd,wnd_gust,wnd_dir,pressure,humidity,condition,Correction
12034,Pirogues de Bercy - Libourne,OUI,49,48,0,0,0,OUI,OUI,2022-09-29 04:37:51,"48.832308,2.38637",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13110,Moulin de la Pointe,OUI,22,13,8,4,4,OUI,OUI,2022-09-29 04:37:51,"48.82092946051445,2.3563179373741145",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
4013,Vieille du Temple - Francs Bourgeois,OUI,29,4,23,22,1,OUI,OUI,2022-09-29 04:37:50,"48.858256413365815,2.35821794718504",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19125,Place de l'Édit de Nantes,OUI,30,7,23,17,6,OUI,OUI,2022-09-29 04:37:50,"48.88879,2.3785",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12018,Saint-Mandé - Fabre d'Eglantine,OUI,34,27,7,5,2,OUI,OUI,2022-09-29 04:37:50,"48.8453579,2.3965022",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8027,Mairie du 8ème,OUI,14,10,4,1,3,OUI,OUI,2022-09-29 04:37:47,"48.877932,2.318264",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5018,Mutualité,OUI,37,33,3,2,1,OUI,OUI,2022-09-29 04:37:45,"48.848225572724,2.3502873256803",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5001,Harpe - Saint-Germain,OUI,45,45,0,0,0,NON,NON,2022-09-29 04:37:44,"48.851518815017,2.3436703160405",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6027,Blaise-Desgoffe - Vaugirard,OUI,32,30,1,0,1,OUI,OUI,2022-09-29 04:37:44,"48.84612887774711,2.324267216026783",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
3010,Beaubourg - Michel-le-Comte,OUI,17,17,0,0,0,NON,NON,2022-09-29 04:37:43,"48.862534941806,2.3543103039265",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20043,Charonne - Avron,OUI,27,15,12,11,1,OUI,OUI,2022-09-29 04:37:42,"48.85160266522164,2.398403047037931",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17102,Alfred Roll - Berthier,OUI,28,7,20,12,8,OUI,OUI,2022-09-29 04:37:40,"48.88780857052871,2.30009529817631",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19022,Marché Secrétan,OUI,26,14,9,5,4,OUI,OUI,2022-09-29 04:37:39,"48.88125496379482,2.373463287949562",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14016,René Coty - Parc Montsouris,OUI,55,28,27,15,12,OUI,OUI,2022-09-29 04:37:39,"48.82479134498032,2.336124926805496",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19044,Grands Moulins de Pantin,OUI,50,41,9,7,2,OUI,OUI,2022-09-29 04:37:37,"48.89738369720229,2.3959985375404362",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15034,Lakanal - Commerce,OUI,53,26,25,20,5,OUI,OUI,2022-09-29 04:37:37,"48.84442462786544,2.294059172272682",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16042,Murat - Porte de Saint-Cloud,OUI,38,33,2,1,1,OUI,OUI,2022-09-29 04:37:34,"48.83750862621299,2.2577651962637906",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12151,Gare de Lyon - Place Louis Armand,OUI,60,60,0,0,0,NON,NON,2022-09-29 04:37:34,"48.845515089794,2.3726498446286",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7004,Raspail - Varenne,OUI,18,16,2,1,1,OUI,OUI,2022-09-29 04:37:33,"48.85314781654488,2.3263905197381973",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7009,Assemblée Nationale,OUI,63,62,1,1,0,OUI,OUI,2022-09-29 04:37:32,"48.86141101465194,2.320121418520769",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
3102,Bourg l'Abbé - Saint-Martin,OUI,42,29,8,8,0,OUI,OUI,2022-09-29 04:37:31,"48.86393331949257,2.352406270802021",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19108,Gaston Tessier - Rosa Parks RER,OUI,37,27,8,5,3,OUI,OUI,2022-09-29 04:37:29,"48.8963765,2.3743692",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6018,Michelet - Assas,OUI,18,13,4,1,3,OUI,OUI,2022-09-29 04:37:27,"48.84274150283194,2.335021197795868",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12035,Madagascar - Meuniers,OUI,33,0,31,24,7,OUI,OUI,2022-09-29 04:37:23,"48.83460464474706,2.3970650508999825",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11006,Ledru-Rollin - Place du Père Chaillet,OUI,37,2,32,31,1,OUI,OUI,2022-09-29 04:37:22,"48.856433706943704,2.379020587761426",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
2010,Uzès - Montmartre,OUI,29,28,1,0,1,OUI,OUI,2022-09-29 04:37:21,"48.870790980240706,2.3431010171771054",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5124,Erasme - Ulm,OUI,24,22,1,0,1,OUI,OUI,2022-09-29 04:37:19,"48.84264375274712,2.3445946723222733",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
4002,Marché aux fleurs,OUI,23,17,2,1,1,OUI,OUI,2022-09-29 04:37:18,"48.85525811539143,2.3473754525184636",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5024,Place Monge,OUI,21,14,5,3,2,OUI,OUI,2022-09-29 04:37:18,"48.842761803051,2.3524079471827",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5106,Cujas - Saint-Michel,OUI,19,19,0,0,0,NON,NON,2022-09-29 04:37:16,"48.848191348584,2.341831654854",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17025,Chazelles - Courcelles,OUI,35,19,13,5,8,OUI,OUI,2022-09-29 04:37:15,"48.879406604954,2.3034455627202988",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17041,Guersant - Gouvion-Saint-Cyr,OUI,36,14,21,20,1,OUI,OUI,2022-09-29 04:37:13,"48.88287775178599,2.287667370814871",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14003,Schoelcher - Raspail,OUI,50,46,3,1,2,OUI,OUI,2022-09-29 04:37:12,"48.83681733526843,2.3312794080411474",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15201,Place Amédée Gordini - Lefebvre,OUI,38,33,5,1,4,OUI,OUI,2022-09-29 04:37:12,"48.83061737745,2.2920634208276",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6104,Herschel - Observatoire,OUI,37,35,0,0,0,OUI,OUI,2022-09-29 04:37:10,"48.84342376221923,2.3376645147800446",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9038,Douai - Bruxelles,OUI,27,14,13,0,13,OUI,OUI,2022-09-29 04:37:05,"48.88320784122797,2.3308449949028507",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14021,Place de la Porte de Châtillon,OUI,59,42,15,4,11,OUI,OUI,2022-09-29 04:37:05,"48.8242469,2.3186306",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15006,Cherche-Midi - Hôpital Necker,OUI,38,32,5,3,2,OUI,OUI,2022-09-29 04:37:05,"48.84461063309956,2.317914068698883",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7008,Villersexel - Saint-Germain,OUI,16,14,2,0,2,OUI,OUI,2022-09-29 04:37:01,"48.858297001218,2.3237934708595",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18004,Place des Abbesses,OUI,12,9,2,0,2,OUI,OUI,2022-09-29 04:36:59,"48.884542726149725,2.3386867716908455",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9037,Parme - Clichy,OUI,24,22,1,0,1,OUI,OUI,2022-09-29 04:36:59,"48.88126642422664,2.328197093450571",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13103,Hôpital Pitié Salpêtrière,OUI,50,47,3,1,2,OUI,OUI,2022-09-29 04:36:57,"48.8377016,2.3604946",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12107,Diderot - Pierre Bourdan,OUI,21,21,0,0,0,NON,NON,2022-09-29 04:36:57,"48.847648620797,2.3902582749724",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12128,Pyramide - Ecole du Breuil,OUI,34,28,6,6,0,OUI,OUI,2022-09-29 04:36:56,"48.82237977153955,2.4586871266365056",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10042,Enghien - Faubourg Poissonnière,OUI,16,13,1,1,0,OUI,OUI,2022-09-29 04:36:54,"48.872420063053,2.3483952362828",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12009,Charenton - Diderot,OUI,18,17,1,1,0,NON,NON,2022-09-29 04:36:48,"48.846171461187,2.3793068155646",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17032,Jean Oestreicher - Porte de Champerret,OUI,21,20,1,0,1,OUI,OUI,2022-09-29 04:36:47,"48.88655580065981,2.288640439510346",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6002,Saint-Benoît - Jacob,OUI,23,20,1,1,0,OUI,OUI,2022-09-29 04:36:45,"48.85545136013941,2.3334722220897675",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8102,Lamennais - Washington,OUI,26,24,1,1,0,OUI,OUI,2022-09-29 04:36:43,"48.87352990026496,2.303444892168045",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6008,Assas - Luxembourg,OUI,33,31,2,1,1,OUI,OUI,2022-09-29 04:36:42,"48.84373446877937,2.333428381875887",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20143,Ramponeau - Belleville,OUI,44,33,10,7,3,OUI,OUI,2022-09-29 04:36:38,"48.871031137596,2.379056852114",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5019,Poissy - Saint-Germain,OUI,25,25,0,0,0,NON,NON,2022-09-29 04:36:34,"48.84969649427,2.3529685288668",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13020,Paul Klee - Place Augusta Holmes,OUI,43,43,0,0,0,OUI,OUI,2022-09-29 04:36:31,"48.838946417408025,2.3704235663952966",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19127,Aubervilliers - Curial,OUI,23,9,13,9,4,OUI,OUI,2022-09-29 04:36:31,"48.89088305227546,2.3688579350709915",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14034,Ouest - Château,OUI,23,17,6,1,5,OUI,OUI,2022-09-29 04:36:29,"48.83617286014242,2.319392143923804",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
1119,Cossonnerie - Sébastopol,OUI,24,21,2,1,1,OUI,OUI,2022-09-29 04:36:28,"48.86132665908402,2.349419631063938",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8026,Messine - Place Du Pérou,OUI,12,9,0,0,0,OUI,OUI,2022-09-29 04:36:28,"48.875448033960744,2.315508019010038",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12129,Bois de Vincennes - Porte Jaune,OUI,35,34,1,0,1,OUI,OUI,2022-09-29 04:36:27,"48.838751246689455,2.4605489149689674",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16043,Place de Passy,OUI,15,12,3,3,0,OUI,OUI,2022-09-29 04:36:27,"48.85780291711202,2.277500546942199",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9002,Abbeville - Faubourg Poissonnière,OUI,14,5,8,5,3,OUI,OUI,2022-09-29 04:36:25,"48.879223,2.349147",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18008,Square Léon,OUI,33,2,31,8,23,OUI,OUI,2022-09-29 04:36:24,"48.88667396788626,2.353205569088459",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20109,Haxo - Surmelin,OUI,21,11,10,1,9,OUI,OUI,2022-09-29 04:36:24,"48.8694370761222,2.40539657537972",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
2017,Caire - Dussoubs,OUI,40,29,9,8,1,OUI,OUI,2022-09-29 04:36:23,"48.86785342111862,2.349364310503006",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15068,Général Martial Valin - Pont du Garigliano,OUI,16,15,0,0,0,OUI,OUI,2022-09-29 04:36:21,"48.83823094269141,2.270506024360657",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9001,Bellefond - Poissonnière,OUI,17,10,6,5,1,OUI,OUI,2022-09-29 04:36:20,"48.87759897050706,2.348463758826256",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10020,Chabrol - d'Hauteville,OUI,13,11,0,0,0,OUI,OUI,2022-09-29 04:36:20,"48.87701838803332,2.3513179644942284",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6001,Institut de France,OUI,17,15,0,0,0,OUI,OUI,2022-09-29 04:36:15,"48.85761567856468,2.335831353037739",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
1117,Pont Neuf - Rivoli,OUI,27,22,2,1,1,OUI,OUI,2022-09-29 04:36:14,"48.860089892617,2.344057559967",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16018,Flandrin - Henri Martin,OUI,18,15,3,3,0,OUI,OUI,2022-09-29 04:36:14,"48.8643275,2.2724174",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15129,Hôpital Necker,OUI,40,33,3,3,0,OUI,OUI,2022-09-29 04:36:14,"48.846043490118454,2.313245013356209",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8049,Georges V - François 1er,OUI,22,21,1,0,1,OUI,OUI,2022-09-29 04:36:13,"48.87034,2.30082",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16006,Lauriston - Copernic,OUI,19,18,0,0,0,OUI,OUI,2022-09-29 04:36:12,"48.86926,2.289918",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18049,Porte d'Aubervilliers,OUI,55,46,4,2,2,OUI,OUI,2022-09-29 04:36:08,"48.89859661942376,2.3689722642302513",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19105,Ambroise Rendu - Porte Brunet,OUI,17,7,9,1,8,OUI,OUI,2022-09-29 04:36:08,"48.883667,2.395733",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5012,Estrapade - Ulm,OUI,16,15,0,0,0,OUI,OUI,2022-09-29 04:36:00,"48.84512772828039,2.3454568170361734",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14122,Colonel Monteil - Brune,OUI,19,19,0,0,0,OUI,OUI,2022-09-29 04:36:00,"48.82650293311,2.3092747998272",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18041,Rochechouart - Martyrs,OUI,20,17,2,0,2,OUI,OUI,2022-09-29 04:35:59,"48.882193779572,2.3405495658517",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8045,Place de la Reine Astrid,OUI,58,54,2,1,1,OUI,OUI,2022-09-29 04:35:59,"48.86492098253841,2.302549182385926",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8117,Place de la Madeleine - Royale,OUI,26,23,1,1,0,OUI,OUI,2022-09-29 04:35:53,"48.869228052648,2.324421107769",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8050,Boétie - Ponthieu,OUI,33,28,3,3,0,OUI,OUI,2022-09-29 04:35:53,"48.871417284354834,2.307678759098053",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11012,Montreuil - Voltaire,OUI,34,23,10,8,2,OUI,OUI,2022-09-29 04:35:53,"48.850507011842,2.3930755582745",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15003,Gare Montparnasse - Vaugirard,OUI,66,58,7,3,4,OUI,OUI,2022-09-29 04:35:51,"48.8418071798797,2.31951002690117",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11031,Jacquard - Ternaux,OUI,39,6,32,31,1,OUI,OUI,2022-09-29 04:35:49,"48.8646605,2.373162",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19039,Edouard Pailleron - Simon Bolivar,OUI,24,21,3,2,1,OUI,OUI,2022-09-29 04:35:44,"48.87979886049996,2.374839261174202",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17047,Courcelles - Pierre Demours,OUI,26,17,9,6,3,OUI,OUI,2022-09-29 04:35:40,"48.883769733273496,2.29858466343129",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19033,Cambrai - Benjamin Constant,OUI,43,39,2,1,1,OUI,OUI,2022-09-29 04:35:39,"48.89594736851349,2.381133802246315",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19124,Alexander Fleming - Belvédère,OUI,31,26,5,0,5,OUI,OUI,2022-09-29 04:35:39,"48.88179064200294,2.4030599377642674",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13009,Auguste Blanqui - Corvisart,OUI,26,21,5,2,3,OUI,OUI,2022-09-29 04:35:34,"48.8300989,2.3502726",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8010,Liège - Moscou,OUI,17,11,5,0,5,OUI,OUI,2022-09-29 04:35:34,"48.8795431,2.3264628",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7026,Place de Finlande,OUI,25,22,1,0,1,OUI,OUI,2022-09-29 04:35:30,"48.86240833596654,2.311362437903881",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13030,Italie - Tolbiac,OUI,21,16,4,3,1,OUI,OUI,2022-09-29 04:35:30,"48.82557229464416,2.3576171323657036",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10037,Quai de Valmy,OUI,26,22,1,1,0,OUI,OUI,2022-09-29 04:35:28,"48.88126951579429,2.368186041712761",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
2110,Jeûneurs - Mulhouse,OUI,28,28,0,0,0,OUI,OUI,2022-09-29 04:35:27,"48.868997,2.346925",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17121,Square des Epinettes,OUI,20,1,18,9,9,OUI,OUI,2022-09-29 04:35:26,"48.89383909781389,2.325953990221024",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6022,Marché Saint-Germain,OUI,21,21,0,0,0,OUI,OUI,2022-09-29 04:35:23,"48.85165625855281,2.335500307381153",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10105,Mazagran - Bonne Nouvelle,OUI,25,23,0,0,0,OUI,OUI,2022-09-29 04:35:23,"48.870047123655254,2.351124845445156",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5030,Sorbonne - Ecoles,OUI,50,48,1,0,1,OUI,OUI,2022-09-29 04:35:21,"48.849686566191,2.3434996604919",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14106,Marc Sangnier - Porte de Vanves,OUI,21,20,1,0,1,OUI,OUI,2022-09-29 04:35:17,"48.825218683556734,2.3107116669416428",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16110,Octave Feuillet - Albéric Magnard,OUI,21,19,2,1,1,OUI,OUI,2022-09-29 04:35:16,"48.86106902949534,2.2730283066630363",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8034,Berri - Haussmann,OUI,35,32,2,1,1,OUI,OUI,2022-09-29 04:35:10,"48.874746047357135,2.3082953318953514",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9004,Gérando - Rochechouart,OUI,21,15,4,1,3,OUI,OUI,2022-09-29 04:35:10,"48.88294340845,2.3464846238494",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8053,Place Georges Guillaumin,OUI,29,28,0,0,0,OUI,OUI,2022-09-29 04:35:08,"48.874750203956566,2.301771435325988",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16136,Théophile Gautier - François Millet,OUI,30,9,19,18,1,OUI,OUI,2022-09-29 04:35:07,"48.85034821320644,2.273029983043671",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20045,Louis Ganne - Davout,OUI,30,26,4,0,4,OUI,OUI,2022-09-29 04:35:03,"48.86338720692607,2.409725748002529",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9026,Jean-Baptiste Pigalle - La Bruyere,OUI,17,14,2,0,2,OUI,OUI,2022-09-29 04:35:02,"48.87939826447722,2.333709173337285",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12161,Diderot - Reuilly,OUI,44,44,0,0,0,NON,NON,2022-09-29 04:35:02,"48.847208456061,2.3861273378134",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5016,Thouin - Cardinal Lemoine,OUI,17,16,1,1,0,OUI,OUI,2022-09-29 04:35:01,"48.84504716661511,2.3494647851273465",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19109,Tanger - Place du Maroc,OUI,19,14,5,3,2,OUI,OUI,2022-09-29 04:34:56,"48.8862524447104,2.3689296841621403",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16008,Galilée - Kléber,OUI,32,27,4,1,3,OUI,OUI,2022-09-29 04:34:53,"48.86741186571367,2.290781380114821",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12125,Pyramide - Parc Floral,OUI,50,42,3,2,1,OUI,OUI,2022-09-29 04:34:52,"48.837442,2.440452",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14117,Gare Montparnasse - René Mouchotte,OUI,39,33,6,3,3,OUI,OUI,2022-09-29 04:34:50,"48.83920384329242,2.320883944630623",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
4001,Arcole - Notre-Dame,OUI,31,31,0,0,0,OUI,OUI,2022-09-29 04:34:45,"48.85388354132773,2.3493797332048416",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16101,Malakoff - Place de la Porte Maillot,OUI,31,16,1,1,0,OUI,OUI,2022-09-29 04:34:43,"48.876733496637506,2.2834577411413193",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13018,Bruant - Vincent Auriol,OUI,25,21,2,1,1,OUI,OUI,2022-09-29 04:34:42,"48.83484845292942,2.366826499627087",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
4110,Neuve Saint-Pierre - Beautreillis,OUI,20,2,15,15,0,OUI,OUI,2022-09-29 04:34:42,"48.85355351439652,2.3639122769236565",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10153,Gare du Nord - Denain,OUI,20,18,0,0,0,OUI,OUI,2022-09-29 04:34:41,"48.879595787608096,2.3544725775718693",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12154,Square Georges Melies,OUI,40,36,3,1,2,OUI,OUI,2022-09-29 04:34:39,"48.84070239213081,2.409667745232582",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9012,Rougemont - Poissonnière,OUI,30,30,0,0,0,OUI,OUI,2022-09-29 04:34:37,"48.871611569354755,2.345873080193996",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8015,Roquépine - Malesherbes,OUI,37,37,0,0,0,OUI,OUI,2022-09-29 04:34:35,"48.87345073390807,2.320404499769211",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6021,Beaux-Arts - Bonaparte,OUI,20,20,0,0,0,OUI,OUI,2022-09-29 04:34:35,"48.856451985395786,2.334851883351803",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10164,Claude Vellefaux - Sambre et Meuse,OUI,34,13,19,5,14,OUI,OUI,2022-09-29 04:34:33,"48.875022,2.370478",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8025,Miromesnil - La Boétie,OUI,35,34,1,0,1,OUI,OUI,2022-09-29 04:34:31,"48.87372241291653,2.315848097205162",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8056,Beaujon - Wagram,OUI,29,28,0,0,0,OUI,OUI,2022-09-29 04:34:24,"48.875352455985,2.2964416444302",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9023,Laffitte - Italiens,OUI,33,32,0,0,0,OUI,OUI,2022-09-29 04:34:23,"48.871815737396304,2.337201547845077",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13045,Jean Colly - Tolbiac,OUI,36,8,26,16,10,OUI,OUI,2022-09-29 04:34:23,"48.827817291597846,2.3705490678548813",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14128,Gergovie - Vercingétorix,OUI,29,27,2,2,0,OUI,OUI,2022-09-29 04:34:21,"48.83453413883994,2.313154547426182",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15004,Vaugirard - Pasteur,OUI,21,19,2,1,1,OUI,OUI,2022-09-29 04:34:19,"48.84040868803496,2.3154367133975033",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19024,Botzaris - Parc des Buttes Chaumont,OUI,20,10,9,3,6,OUI,OUI,2022-09-29 04:34:13,"48.877951,2.381464",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13011,Hôpital - Campo-Formio,OUI,16,11,3,0,3,OUI,OUI,2022-09-29 04:34:11,"48.835405,2.358218",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17026,Jouffroy d'Abbans - Wagram,OUI,40,25,15,4,11,OUI,OUI,2022-09-29 04:34:07,"48.881973298351625,2.301132157444954",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17017,Gare de Pont-Cardinet,OUI,34,29,5,4,1,OUI,OUI,2022-09-29 04:34:01,"48.88713901475306,2.314494143994255",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7025,Octave Gréard - Tour Eiffel,OUI,33,23,8,7,1,OUI,OUI,2022-09-29 04:34:00,"48.856502977696,2.2931787543289",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15005,Place Jacques et Thérèse Tréfouël,OUI,43,39,4,4,0,OUI,OUI,2022-09-29 04:34:00,"48.842726498316644,2.3125657439231877",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16015,Bassano -  Iéna,OUI,15,14,1,1,0,OUI,OUI,2022-09-29 04:33:55,"48.868144510482075,2.296149600985935",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
